#IP,HTTP1-JSON,HTTP2-JSON,HTTP1-RFC-GET,HTTP2-RFC-GET,HTTP1-RFC-POST,HTTP2-RFC-POST,TLS 1.3 support,hostname
88,87.98.175.85,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,87.98.175.85
89,52.48.147.197,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ec2-52-48-147-197.eu-west-1.compute.amazonaws.com
90,212.86.101.213,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,dekonix.zomro.com
91,45.90.30.232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
92,1.192.192.206,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1.192.192.206
93,45.77.137.133,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,45.77.137.133.vultr.com
94,45.90.30.160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
95,45.90.30.132,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
96,168.235.64.166,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,168.235.64.166
97,78.47.105.4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,static.4.105.47.78.clients.your-server.de
98,46.101.126.246,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,46.101.126.246
99,45.90.29.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.15
100,75.75.77.24,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,75.75.77.24
101,88.215.65.27,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,88.215.65.27.dynamic.cablesurf.de
102,80.125.181.174,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,console.ace.sfr.fr.casepp.sfr.fr
103,45.90.29.204,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45.90.29.204
